temp,prec,wind,demand,j
38.7,3.5,2.41,125,7
38.7,3.5,2.41,132,3
38.7,3.5,2.41,144,4
38.7,3.5,2.41,156,10
38.7,3.5,2.41,162,2
38.7,3.5,2.41,183,1
38.7,3.5,2.41,186,6
38.7,3.5,2.41,192,5
38.7,3.5,2.41,224,8
38.7,3.5,2.41,232,9
38.8,58.05,1.9,91,7
38.8,58.05,1.9,99,3
38.8,58.05,1.9,102,4
38.8,58.05,1.9,112,10
38.8,58.05,1.9,113,2
38.8,58.05,1.9,136,6
38.8,58.05,1.9,142,1
38.8,58.05,1.9,142,5
38.8,58.05,1.9,164,8
38.8,58.05,1.9,174,9
38.9,2.15,2.76,120,7
38.9,2.15,2.76,138,3
38.9,2.15,2.76,142,4
38.9,2.15,2.76,154,2
38.9,2.15,2.76,156,10
38.9,2.15,2.76,181,6
38.9,2.15,2.76,188,5
38.9,2.15,2.76,189,1
38.9,2.15,2.76,220,8
38.9,2.15,2.76,233,9
38.9,38.09,1.45,101,7
38.9,38.09,1.45,111,3
38.9,38.09,1.45,116,4
38.9,38.09,1.45,127,10
38.9,38.09,1.45,132,2
38.9,38.09,1.45,152,6
38.9,38.09,1.45,158,1
38.9,38.09,1.45,169,5
38.9,38.09,1.45,186,8
38.9,38.09,1.45,196,9
38.9,51.9,1.21,101,7
38.9,51.9,1.21,111,3
38.9,51.9,1.21,112,4
38.9,51.9,1.21,122,10
38.9,51.9,1.21,126,2
38.9,51.9,1.21,149,6
38.9,51.9,1.21,151,1
38.9,51.9,1.21,151,5
38.9,51.9,1.21,174,8
38.9,51.9,1.21,189,9
39.1,36.7,0.2,109,7
39.1,36.7,0.2,121,3
39.1,36.7,0.2,125,4
39.1,36.7,0.2,138,10
39.1,36.7,0.2,143,2
39.1,36.7,0.2,166,1
39.1,36.7,0.2,170,6
39.1,36.7,0.2,174,5
39.1,36.7,0.2,203,8
39.1,36.7,0.2,209,9
39.2,8.64,3.72,113,7
39.2,8.64,3.72,122,3
39.2,8.64,3.72,131,4
39.2,8.64,3.72,138,10
39.2,8.64,3.72,144,2
39.2,8.64,3.72,167,1
39.2,8.64,3.72,168,6
39.2,8.64,3.72,177,5
39.2,8.64,3.72,197,8
39.2,8.64,3.72,217,9
39.2,40.34,0.9,103,7
39.2,40.34,0.9,121,4
39.2,40.34,0.9,122,3
39.2,40.34,0.9,137,2
39.2,40.34,0.9,137,10
39.2,40.34,0.9,160,6
39.2,40.34,0.9,166,1
39.2,40.34,0.9,174,5
39.2,40.34,0.9,192,8
39.2,40.34,0.9,204,9
39.2,45.68,0.64,102,7
39.2,45.68,0.64,111,3
39.2,45.68,0.64,120,4
39.2,45.68,0.64,132,10
39.2,45.68,0.64,137,2
39.2,45.68,0.64,151,6
39.2,45.68,0.64,162,1
39.2,45.68,0.64,165,5
39.2,45.68,0.64,189,8
39.2,45.68,0.64,200,9
39.3,16.75,2.13,117,7
39.3,16.75,2.13,130,3
39.3,16.75,2.13,136,4
39.3,16.75,2.13,143,10
39.3,16.75,2.13,146,2
39.3,16.75,2.13,173,6
39.3,16.75,2.13,176,1
39.3,16.75,2.13,180,5
39.3,16.75,2.13,209,8
39.3,16.75,2.13,225,9
39.3,35.44,3.78,92,7
39.3,35.44,3.78,110,3
39.3,35.44,3.78,115,4
39.3,35.44,3.78,120,2
39.3,35.44,3.78,124,10
39.3,35.44,3.78,140,6
39.3,35.44,3.78,149,1
39.3,35.44,3.78,154,5
39.3,35.44,3.78,170,8
39.3,35.44,3.78,180,9
39.3,56.12,5,82,3
39.3,56.12,5,84,7
39.3,56.12,5,86,4
39.3,56.12,5,96,10
39.3,56.12,5,105,2
39.3,56.12,5,123,6
39.3,56.12,5,126,1
39.3,56.12,5,129,5
39.3,56.12,5,143,8
39.3,56.12,5,157,9
39.5,32.92,4.29,91,7
39.5,32.92,4.29,106,3
39.5,32.92,4.29,108,4
39.5,32.92,4.29,121,10
39.5,32.92,4.29,128,2
39.5,32.92,4.29,144,6
39.5,32.92,4.29,149,1
39.5,32.92,4.29,153,5
39.5,32.92,4.29,171,8
39.5,32.92,4.29,181,9
39.5,33.95,4.16,99,7
39.5,33.95,4.16,104,3
39.5,33.95,4.16,104,4
39.5,33.95,4.16,120,10
39.5,33.95,4.16,122,2
39.5,33.95,4.16,140,6
39.5,33.95,4.16,145,1
39.5,33.95,4.16,155,5
39.5,33.95,4.16,175,8
39.5,33.95,4.16,188,9
39.6,5.44,1.37,126,7
39.6,5.44,1.37,140,3
39.6,5.44,1.37,146,4
39.6,5.44,1.37,162,10
39.6,5.44,1.37,168,2
39.6,5.44,1.37,188,6
39.6,5.44,1.37,192,1
39.6,5.44,1.37,202,5
39.6,5.44,1.37,224,8
39.6,5.44,1.37,244,9
39.6,18.96,2.78,115,7
39.6,18.96,2.78,120,3
39.6,18.96,2.78,123,4
39.6,18.96,2.78,139,10
39.6,18.96,2.78,148,2
39.6,18.96,2.78,161,6
39.6,18.96,2.78,170,1
39.6,18.96,2.78,180,5
39.6,18.96,2.78,200,8
39.6,18.96,2.78,208,9
39.6,33.25,1.12,109,7
39.6,33.25,1.12,117,3
39.6,33.25,1.12,125,4
39.6,33.25,1.12,134,10
39.6,33.25,1.12,146,2
39.6,33.25,1.12,161,6
39.6,33.25,1.12,168,1
39.6,33.25,1.12,172,5
39.6,33.25,1.12,202,8
39.6,33.25,1.12,212,9
39.7,30.43,4.82,97,7
39.7,30.43,4.82,103,3
39.7,30.43,4.82,105,4
39.7,30.43,4.82,119,2
39.7,30.43,4.82,123,10
39.7,30.43,4.82,139,6
39.7,30.43,4.82,146,1
39.7,30.43,4.82,146,5
39.7,30.43,4.82,175,8
39.7,30.43,4.82,181,9
39.7,32.53,2.02,107,7
39.7,32.53,2.02,117,3
39.7,32.53,2.02,118,4
39.7,32.53,2.02,133,2
39.7,32.53,2.02,139,10
39.7,32.53,2.02,159,6
39.7,32.53,2.02,164,5
39.7,32.53,2.02,166,1
39.7,32.53,2.02,186,8
39.7,32.53,2.02,208,9
39.7,45.13,4.76,89,7
39.7,45.13,4.76,97,3
39.7,45.13,4.76,102,4
39.7,45.13,4.76,109,10
39.7,45.13,4.76,115,2
39.7,45.13,4.76,128,6
39.7,45.13,4.76,132,1
39.7,45.13,4.76,142,5
39.7,45.13,4.76,155,8
39.7,45.13,4.76,164,9
39.8,4.37,3.46,119,7
39.8,4.37,3.46,124,3
39.8,4.37,3.46,132,4
39.8,4.37,3.46,143,10
39.8,4.37,3.46,149,2
39.8,4.37,3.46,174,6
39.8,4.37,3.46,178,1
39.8,4.37,3.46,183,5
39.8,4.37,3.46,208,8
39.8,4.37,3.46,228,9
40.1,36.78,2.38,106,7
40.1,36.78,2.38,110,3
40.1,36.78,2.38,117,4
40.1,36.78,2.38,127,10
40.1,36.78,2.38,131,2
40.1,36.78,2.38,154,6
40.1,36.78,2.38,160,1
40.1,36.78,2.38,164,5
40.1,36.78,2.38,181,8
40.1,36.78,2.38,201,9
40.4,18.08,4.27,103,7
40.4,18.08,4.27,113,3
40.4,18.08,4.27,119,4
40.4,18.08,4.27,131,2
40.4,18.08,4.27,134,10
40.4,18.08,4.27,154,6
40.4,18.08,4.27,159,1
40.4,18.08,4.27,165,5
40.4,18.08,4.27,185,8
40.4,18.08,4.27,206,9
40.4,44.47,3.17,94,7
40.4,44.47,3.17,104,3
40.4,44.47,3.17,105,4
40.4,44.47,3.17,116,10
40.4,44.47,3.17,123,2
40.4,44.47,3.17,139,6
40.4,44.47,3.17,148,1
40.4,44.47,3.17,151,5
40.4,44.47,3.17,167,8
40.4,44.47,3.17,177,9
40.5,15.13,3.03,111,7
40.5,15.13,3.03,127,4
40.5,15.13,3.03,129,3
40.5,15.13,3.03,145,2
40.5,15.13,3.03,146,10
40.5,15.13,3.03,165,6
40.5,15.13,3.03,170,1
40.5,15.13,3.03,176,5
40.5,15.13,3.03,200,8
40.5,15.13,3.03,219,9
40.5,33.48,1.89,109,7
40.5,33.48,1.89,118,3
40.5,33.48,1.89,121,4
40.5,33.48,1.89,134,2
40.5,33.48,1.89,135,10
40.5,33.48,1.89,159,6
40.5,33.48,1.89,162,1
40.5,33.48,1.89,167,5
40.5,33.48,1.89,197,8
40.5,33.48,1.89,204,9
40.8,21.16,1.99,114,7
40.8,21.16,1.99,124,3
40.8,21.16,1.99,133,4
40.8,21.16,1.99,147,10
40.8,21.16,1.99,149,2
40.8,21.16,1.99,173,6
40.8,21.16,1.99,178,1
40.8,21.16,1.99,180,5
40.8,21.16,1.99,206,8
40.8,21.16,1.99,217,9
40.8,59.99,3.94,87,7
40.8,59.99,3.94,88,3
40.8,59.99,3.94,96,4
40.8,59.99,3.94,102,10
40.8,59.99,3.94,107,2
40.8,59.99,3.94,117,6
40.8,59.99,3.94,124,1
40.8,59.99,3.94,132,5
40.8,59.99,3.94,151,8
40.8,59.99,3.94,152,9
40.9,8,1.68,121,7
40.9,8,1.68,140,3
40.9,8,1.68,147,4
40.9,8,1.68,152,10
40.9,8,1.68,157,2
40.9,8,1.68,182,6
40.9,8,1.68,186,1
40.9,8,1.68,199,5
40.9,8,1.68,220,8
40.9,8,1.68,234,9
40.9,38.41,4.5,94,7
40.9,38.41,4.5,104,3
40.9,38.41,4.5,108,4
40.9,38.41,4.5,111,10
40.9,38.41,4.5,118,2
40.9,38.41,4.5,142,6
40.9,38.41,4.5,145,1
40.9,38.41,4.5,145,5
40.9,38.41,4.5,171,8
40.9,38.41,4.5,176,9
40.9,48.01,2.03,99,7
40.9,48.01,2.03,102,3
40.9,48.01,2.03,115,4
40.9,48.01,2.03,120,10
40.9,48.01,2.03,129,2
40.9,48.01,2.03,142,6
40.9,48.01,2.03,146,1
40.9,48.01,2.03,159,5
40.9,48.01,2.03,177,8
40.9,48.01,2.03,181,9
41,59.48,4.57,75,7
41,59.48,4.57,86,4
41,59.48,4.57,88,3
41,59.48,4.57,101,2
41,59.48,4.57,106,10
41,59.48,4.57,116,6
41,59.48,4.57,123,1
41,59.48,4.57,131,5
41,59.48,4.57,148,8
41,59.48,4.57,149,9
41.1,23,4.96,99,7
41.1,23,4.96,111,3
41.1,23,4.96,113,4
41.1,23,4.96,124,10
41.1,23,4.96,125,2
41.1,23,4.96,143,6
41.1,23,4.96,152,5
41.1,23,4.96,154,1
41.1,23,4.96,177,8
41.1,23,4.96,186,9
41.1,52.14,1.86,95,7
41.1,52.14,1.86,107,3
41.1,52.14,1.86,111,4
41.1,52.14,1.86,118,10
41.1,52.14,1.86,127,2
41.1,52.14,1.86,144,1
41.1,52.14,1.86,144,6
41.1,52.14,1.86,155,5
41.1,52.14,1.86,176,8
41.1,52.14,1.86,185,9
41.1,53.35,2,98,7
41.1,53.35,2,99,3
41.1,53.35,2,110,4
41.1,53.35,2,120,2
41.1,53.35,2,121,10
41.1,53.35,2,135,6
41.1,53.35,2,141,1
41.1,53.35,2,147,5
41.1,53.35,2,164,8
41.1,53.35,2,183,9
41.3,16.62,3.55,110,7
41.3,16.62,3.55,116,3
41.3,16.62,3.55,121,4
41.3,16.62,3.55,137,10
41.3,16.62,3.55,139,2
41.3,16.62,3.55,162,6
41.3,16.62,3.55,171,5
41.3,16.62,3.55,173,1
41.3,16.62,3.55,194,8
41.3,16.62,3.55,214,9
41.3,37.68,4.86,96,7
41.3,37.68,4.86,98,3
41.3,37.68,4.86,107,4
41.3,37.68,4.86,111,10
41.3,37.68,4.86,112,2
41.3,37.68,4.86,135,1
41.3,37.68,4.86,136,6
41.3,37.68,4.86,141,5
41.3,37.68,4.86,163,8
41.3,37.68,4.86,173,9
41.3,46.66,4.85,83,7
41.3,46.66,4.85,91,3
41.3,46.66,4.85,94,4
41.3,46.66,4.85,110,2
41.3,46.66,4.85,113,10
41.3,46.66,4.85,123,6
41.3,46.66,4.85,133,1
41.3,46.66,4.85,142,5
41.3,46.66,4.85,159,8
41.3,46.66,4.85,168,9
41.4,6.51,1.87,126,7
41.4,6.51,1.87,134,3
41.4,6.51,1.87,147,4
41.4,6.51,1.87,152,10
41.4,6.51,1.87,164,2
41.4,6.51,1.87,191,6
41.4,6.51,1.87,192,1
41.4,6.51,1.87,200,5
41.4,6.51,1.87,225,8
41.4,6.51,1.87,238,9
41.7,17.86,3.39,112,7
41.7,17.86,3.39,124,4
41.7,17.86,3.39,125,3
41.7,17.86,3.39,135,10
41.7,17.86,3.39,140,2
41.7,17.86,3.39,163,6
41.7,17.86,3.39,171,1
41.7,17.86,3.39,175,5
41.7,17.86,3.39,194,8
41.7,17.86,3.39,210,9
42,20.39,0.88,119,7
42,20.39,0.88,132,3
42,20.39,0.88,140,4
42,20.39,0.88,157,10
42,20.39,0.88,158,2
42,20.39,0.88,183,6
42,20.39,0.88,185,1
42,20.39,0.88,191,5
42,20.39,0.88,216,8
42,20.39,0.88,236,9
42.1,3.98,4.08,120,7
42.1,3.98,4.08,130,3
42.1,3.98,4.08,134,4
42.1,3.98,4.08,140,10
42.1,3.98,4.08,151,2
42.1,3.98,4.08,167,6
42.1,3.98,4.08,172,1
42.1,3.98,4.08,186,5
42.1,3.98,4.08,203,8
42.1,3.98,4.08,225,9
42.1,54.84,4.23,85,7
42.1,54.84,4.23,92,3
42.1,54.84,4.23,96,4
42.1,54.84,4.23,109,10
42.1,54.84,4.23,111,2
42.1,54.84,4.23,122,6
42.1,54.84,4.23,125,1
42.1,54.84,4.23,132,5
42.1,54.84,4.23,150,8
42.1,54.84,4.23,160,9
42.2,20.2,0.74,118,7
42.2,20.2,0.74,132,3
42.2,20.2,0.74,142,4
42.2,20.2,0.74,155,2
42.2,20.2,0.74,159,10
42.2,20.2,0.74,184,1
42.2,20.2,0.74,185,6
42.2,20.2,0.74,199,5
42.2,20.2,0.74,225,8
42.2,20.2,0.74,237,9
42.2,55.43,2.58,88,7
42.2,55.43,2.58,98,3
42.2,55.43,2.58,99,4
42.2,55.43,2.58,118,10
42.2,55.43,2.58,120,2
42.2,55.43,2.58,135,6
42.2,55.43,2.58,144,1
42.2,55.43,2.58,147,5
42.2,55.43,2.58,159,8
42.2,55.43,2.58,178,9
42.2,56.92,1.16,91,7
42.2,56.92,1.16,107,3
42.2,56.92,1.16,114,4
42.2,56.92,1.16,120,10
42.2,56.92,1.16,124,2
42.2,56.92,1.16,141,6
42.2,56.92,1.16,147,5
42.2,56.92,1.16,150,1
42.2,56.92,1.16,171,8
42.2,56.92,1.16,186,9
42.3,53.4,2.62,96,7
42.3,53.4,2.62,101,4
42.3,53.4,2.62,104,3
42.3,53.4,2.62,117,10
42.3,53.4,2.62,119,2
42.3,53.4,2.62,137,1
42.3,53.4,2.62,138,6
42.3,53.4,2.62,144,5
42.3,53.4,2.62,167,8
42.3,53.4,2.62,177,9
42.3,53.42,0.45,101,7
42.3,53.42,0.45,107,3
42.3,53.42,0.45,117,4
42.3,53.42,0.45,130,10
42.3,53.42,0.45,134,2
42.3,53.42,0.45,152,6
42.3,53.42,0.45,155,1
42.3,53.42,0.45,161,5
42.3,53.42,0.45,179,8
42.3,53.42,0.45,191,9
42.4,49.35,0.11,103,7
42.4,49.35,0.11,118,3
42.4,49.35,0.11,120,4
42.4,49.35,0.11,128,10
42.4,49.35,0.11,138,2
42.4,49.35,0.11,157,6
42.4,49.35,0.11,158,1
42.4,49.35,0.11,163,5
42.4,49.35,0.11,185,8
42.4,49.35,0.11,206,9
42.6,27.56,3.87,104,7
42.6,27.56,3.87,111,3
42.6,27.56,3.87,114,4
42.6,27.56,3.87,131,2
42.6,27.56,3.87,134,10
42.6,27.56,3.87,149,6
42.6,27.56,3.87,152,1
42.6,27.56,3.87,167,5
42.6,27.56,3.87,181,8
42.6,27.56,3.87,194,9
42.6,35.94,2.16,110,7
42.6,35.94,2.16,112,3
42.6,35.94,2.16,123,4
42.6,35.94,2.16,129,10
42.6,35.94,2.16,138,2
42.6,35.94,2.16,156,6
42.6,35.94,2.16,163,1
42.6,35.94,2.16,167,5
42.6,35.94,2.16,189,8
42.6,35.94,2.16,203,9
42.7,6.27,3.38,114,7
42.7,6.27,3.38,133,3
42.7,6.27,3.38,133,4
42.7,6.27,3.38,146,10
42.7,6.27,3.38,157,2
42.7,6.27,3.38,179,6
42.7,6.27,3.38,184,1
42.7,6.27,3.38,188,5
42.7,6.27,3.38,211,8
42.7,6.27,3.38,229,9
42.7,10.79,2.26,124,7
42.7,10.79,2.26,130,3
42.7,10.79,2.26,141,4
42.7,10.79,2.26,149,10
42.7,10.79,2.26,153,2
42.7,10.79,2.26,182,6
42.7,10.79,2.26,188,1
42.7,10.79,2.26,190,5
42.7,10.79,2.26,219,8
42.7,10.79,2.26,235,9
42.7,31.69,3.07,103,7
42.7,31.69,3.07,114,3
42.7,31.69,3.07,124,4
42.7,31.69,3.07,131,10
42.7,31.69,3.07,133,2
42.7,31.69,3.07,152,6
42.7,31.69,3.07,161,5
42.7,31.69,3.07,163,1
42.7,31.69,3.07,189,8
42.7,31.69,3.07,196,9
42.8,53.26,2.74,91,7
42.8,53.26,2.74,98,3
42.8,53.26,2.74,105,4
42.8,53.26,2.74,112,10
42.8,53.26,2.74,124,2
42.8,53.26,2.74,139,6
42.8,53.26,2.74,141,1
42.8,53.26,2.74,150,5
42.8,53.26,2.74,161,8
42.8,53.26,2.74,177,9
42.9,6.18,3.54,117,7
42.9,6.18,3.54,125,3
42.9,6.18,3.54,133,4
42.9,6.18,3.54,152,10
42.9,6.18,3.54,153,2
42.9,6.18,3.54,175,6
42.9,6.18,3.54,176,1
42.9,6.18,3.54,190,5
42.9,6.18,3.54,208,8
42.9,6.18,3.54,230,9
42.9,40.12,2.03,104,7
42.9,40.12,2.03,111,3
42.9,40.12,2.03,122,4
42.9,40.12,2.03,128,10
42.9,40.12,2.03,134,2
42.9,40.12,2.03,154,6
42.9,40.12,2.03,160,5
42.9,40.12,2.03,162,1
42.9,40.12,2.03,185,8
42.9,40.12,2.03,195,9
43,4.61,3.39,122,7
43,4.61,3.39,126,3
43,4.61,3.39,131,4
43,4.61,3.39,152,2
43,4.61,3.39,153,10
43,4.61,3.39,177,6
43,4.61,3.39,181,1
43,4.61,3.39,190,5
43,4.61,3.39,209,8
43,4.61,3.39,230,9
43.1,14.2,2.4,114,7
43.1,14.2,2.4,132,3
43.1,14.2,2.4,135,4
43.1,14.2,2.4,145,10
43.1,14.2,2.4,156,2
43.1,14.2,2.4,177,6
43.1,14.2,2.4,186,1
43.1,14.2,2.4,192,5
43.1,14.2,2.4,215,8
43.1,14.2,2.4,232,9
43.2,20.72,0.4,128,7
43.2,20.72,0.4,132,3
43.2,20.72,0.4,143,4
43.2,20.72,0.4,159,2
43.2,20.72,0.4,162,10
43.2,20.72,0.4,187,6
43.2,20.72,0.4,194,5
43.2,20.72,0.4,195,1
43.2,20.72,0.4,226,8
43.2,20.72,0.4,244,9
43.2,42.6,2.95,97,7
43.2,42.6,2.95,105,3
43.2,42.6,2.95,109,4
43.2,42.6,2.95,121,10
43.2,42.6,2.95,124,2
43.2,42.6,2.95,143,6
43.2,42.6,2.95,150,1
43.2,42.6,2.95,154,5
43.2,42.6,2.95,175,8
43.2,42.6,2.95,183,9
43.3,43.15,3.48,91,7
43.3,43.15,3.48,104,3
43.3,43.15,3.48,112,4
43.3,43.15,3.48,125,2
43.3,43.15,3.48,125,10
43.3,43.15,3.48,146,6
43.3,43.15,3.48,147,1
43.3,43.15,3.48,152,5
43.3,43.15,3.48,172,8
43.3,43.15,3.48,178,9
43.4,26.5,4.42,100,7
43.4,26.5,4.42,106,3
43.4,26.5,4.42,117,4
43.4,26.5,4.42,126,10
43.4,26.5,4.42,129,2
43.4,26.5,4.42,145,6
43.4,26.5,4.42,157,1
43.4,26.5,4.42,161,5
43.4,26.5,4.42,177,8
43.4,26.5,4.42,190,9
43.5,2.32,1.54,128,7
43.5,2.32,1.54,145,4
43.5,2.32,1.54,147,3
43.5,2.32,1.54,168,2
43.5,2.32,1.54,169,10
43.5,2.32,1.54,196,6
43.5,2.32,1.54,199,1
43.5,2.32,1.54,208,5
43.5,2.32,1.54,237,8
43.5,2.32,1.54,256,9
43.5,9.95,1.69,121,7
43.5,9.95,1.69,142,3
43.5,9.95,1.69,142,4
43.5,9.95,1.69,156,10
43.5,9.95,1.69,157,2
43.5,9.95,1.69,187,6
43.5,9.95,1.69,197,1
43.5,9.95,1.69,203,5
43.5,9.95,1.69,223,8
43.5,9.95,1.69,240,9
43.5,47.94,2.24,93,7
43.5,47.94,2.24,103,3
43.5,47.94,2.24,116,4
43.5,47.94,2.24,122,10
43.5,47.94,2.24,130,2
43.5,47.94,2.24,142,6
43.5,47.94,2.24,145,1
43.5,47.94,2.24,154,5
43.5,47.94,2.24,181,8
43.5,47.94,2.24,191,9
43.6,0.65,0.64,139,7
43.6,0.65,0.64,154,3
43.6,0.65,0.64,161,4
43.6,0.65,0.64,173,2
43.6,0.65,0.64,176,10
43.6,0.65,0.64,202,6
43.6,0.65,0.64,211,1
43.6,0.65,0.64,222,5
43.6,0.65,0.64,252,8
43.6,0.65,0.64,265,9
43.6,43.03,0.59,112,7
43.6,43.03,0.59,119,3
43.6,43.03,0.59,120,4
43.6,43.03,0.59,137,10
43.6,43.03,0.59,142,2
43.6,43.03,0.59,157,6
43.6,43.03,0.59,162,1
43.6,43.03,0.59,169,5
43.6,43.03,0.59,193,8
43.6,43.03,0.59,211,9
43.7,26.63,1.26,117,7
43.7,26.63,1.26,129,3
43.7,26.63,1.26,129,4
43.7,26.63,1.26,149,10
43.7,26.63,1.26,155,2
43.7,26.63,1.26,170,6
43.7,26.63,1.26,178,1
43.7,26.63,1.26,185,5
43.7,26.63,1.26,210,8
43.7,26.63,1.26,223,9
43.7,45.07,1.78,107,3
43.7,45.07,1.78,107,7
43.7,45.07,1.78,119,4
43.7,45.07,1.78,131,10
43.7,45.07,1.78,134,2
43.7,45.07,1.78,150,6
43.7,45.07,1.78,158,5
43.7,45.07,1.78,159,1
43.7,45.07,1.78,185,8
43.7,45.07,1.78,200,9
43.8,0.32,0.76,143,7
43.8,0.32,0.76,154,4
43.8,0.32,0.76,156,3
43.8,0.32,0.76,168,10
43.8,0.32,0.76,181,2
43.8,0.32,0.76,206,6
43.8,0.32,0.76,212,1
43.8,0.32,0.76,223,5
43.8,0.32,0.76,247,8
43.8,0.32,0.76,265,9
43.8,1.7,3.65,119,7
43.8,1.7,3.65,131,3
43.8,1.7,3.65,141,4
43.8,1.7,3.65,156,10
43.8,1.7,3.65,159,2
43.8,1.7,3.65,175,6
43.8,1.7,3.65,182,1
43.8,1.7,3.65,192,5
43.8,1.7,3.65,216,8
43.8,1.7,3.65,226,9
43.9,17.78,1.7,124,7
43.9,17.78,1.7,135,4
43.9,17.78,1.7,137,3
43.9,17.78,1.7,152,2
43.9,17.78,1.7,157,10
43.9,17.78,1.7,174,6
43.9,17.78,1.7,187,1
43.9,17.78,1.7,187,5
43.9,17.78,1.7,217,8
43.9,17.78,1.7,227,9
43.9,39.51,2.13,108,7
43.9,39.51,2.13,115,4
43.9,39.51,2.13,119,3
43.9,39.51,2.13,127,10
43.9,39.51,2.13,133,2
43.9,39.51,2.13,151,6
43.9,39.51,2.13,157,1
43.9,39.51,2.13,161,5
43.9,39.51,2.13,184,8
43.9,39.51,2.13,204,9
44,17.2,3.99,104,7
44,17.2,3.99,122,3
44,17.2,3.99,125,4
44,17.2,3.99,136,10
44,17.2,3.99,140,2
44,17.2,3.99,164,1
44,17.2,3.99,164,6
44,17.2,3.99,169,5
44,17.2,3.99,193,8
44,17.2,3.99,204,9
44,30.15,2.32,108,7
44,30.15,2.32,119,3
44,30.15,2.32,126,4
44,30.15,2.32,143,10
44,30.15,2.32,144,2
44,30.15,2.32,157,6
44,30.15,2.32,167,1
44,30.15,2.32,172,5
44,30.15,2.32,201,8
44,30.15,2.32,215,9
44,37.69,3.13,99,7
44,37.69,3.13,107,3
44,37.69,3.13,120,4
44,37.69,3.13,122,10
44,37.69,3.13,129,2
44,37.69,3.13,149,6
44,37.69,3.13,150,1
44,37.69,3.13,165,5
44,37.69,3.13,179,8
44,37.69,3.13,193,9
44,48.28,2.13,101,7
44,48.28,2.13,110,3
44,48.28,2.13,116,4
44,48.28,2.13,122,10
44,48.28,2.13,126,2
44,48.28,2.13,148,6
44,48.28,2.13,153,1
44,48.28,2.13,156,5
44,48.28,2.13,181,8
44,48.28,2.13,192,9
44,54.08,3.56,90,7
44,54.08,3.56,96,3
44,54.08,3.56,96,4
44,54.08,3.56,109,2
44,54.08,3.56,113,10
44,54.08,3.56,131,6
44,54.08,3.56,137,5
44,54.08,3.56,138,1
44,54.08,3.56,157,8
44,54.08,3.56,170,9
44.1,29.91,4.95,98,7
44.1,29.91,4.95,103,3
44.1,29.91,4.95,116,4
44.1,29.91,4.95,117,10
44.1,29.91,4.95,125,2
44.1,29.91,4.95,139,6
44.1,29.91,4.95,146,1
44.1,29.91,4.95,150,5
44.1,29.91,4.95,170,8
44.1,29.91,4.95,191,9
44.4,3.76,2.25,130,7
44.4,3.76,2.25,145,3
44.4,3.76,2.25,147,4
44.4,3.76,2.25,165,2
44.4,3.76,2.25,165,10
44.4,3.76,2.25,188,6
44.4,3.76,2.25,190,1
44.4,3.76,2.25,198,5
44.4,3.76,2.25,226,8
44.4,3.76,2.25,242,9
44.5,1.21,1.67,138,7
44.5,1.21,1.67,142,3
44.5,1.21,1.67,153,4
44.5,1.21,1.67,161,10
44.5,1.21,1.67,175,2
44.5,1.21,1.67,194,6
44.5,1.21,1.67,206,1
44.5,1.21,1.67,213,5
44.5,1.21,1.67,233,8
44.5,1.21,1.67,248,9
44.6,29.38,0.44,120,7
44.6,29.38,0.44,129,3
44.6,29.38,0.44,140,4
44.6,29.38,0.44,154,10
44.6,29.38,0.44,159,2
44.6,29.38,0.44,173,6
44.6,29.38,0.44,187,1
44.6,29.38,0.44,189,5
44.6,29.38,0.44,215,8
44.6,29.38,0.44,231,9
44.6,56,1.85,92,7
44.6,56,1.85,100,3
44.6,56,1.85,113,4
44.6,56,1.85,124,10
44.6,56,1.85,125,2
44.6,56,1.85,145,1
44.6,56,1.85,145,6
44.6,56,1.85,148,5
44.6,56,1.85,173,8
44.6,56,1.85,186,9
44.7,43,4.48,94,7
44.7,43,4.48,106,3
44.7,43,4.48,107,4
44.7,43,4.48,121,10
44.7,43,4.48,123,2
44.7,43,4.48,132,6
44.7,43,4.48,146,1
44.7,43,4.48,150,5
44.7,43,4.48,165,8
44.7,43,4.48,171,9
44.7,54.8,1.23,104,7
44.7,54.8,1.23,110,3
44.7,54.8,1.23,117,4
44.7,54.8,1.23,127,2
44.7,54.8,1.23,128,10
44.7,54.8,1.23,143,6
44.7,54.8,1.23,146,1
44.7,54.8,1.23,154,5
44.7,54.8,1.23,173,8
44.7,54.8,1.23,194,9
44.9,33.91,4.64,95,7
44.9,33.91,4.64,108,3
44.9,33.91,4.64,115,4
44.9,33.91,4.64,126,10
44.9,33.91,4.64,128,2
44.9,33.91,4.64,143,1
44.9,33.91,4.64,145,6
44.9,33.91,4.64,149,5
44.9,33.91,4.64,179,8
44.9,33.91,4.64,186,9
45,30.12,2.91,105,7
45,30.12,2.91,116,3
45,30.12,2.91,125,4
45,30.12,2.91,134,2
45,30.12,2.91,134,10
45,30.12,2.91,160,1
45,30.12,2.91,164,6
45,30.12,2.91,175,5
45,30.12,2.91,191,8
45,30.12,2.91,202,9
45.2,9.68,3.3,117,7
45.2,9.68,3.3,130,4
45.2,9.68,3.3,131,3
45.2,9.68,3.3,149,2
45.2,9.68,3.3,152,10
45.2,9.68,3.3,175,6
45.2,9.68,3.3,185,1
45.2,9.68,3.3,192,5
45.2,9.68,3.3,210,8
45.2,9.68,3.3,224,9
45.2,19.82,4.21,105,7
45.2,19.82,4.21,116,3
